,target,word_count,stop_word_count,url_count,mean_word_length,char_count,punctuation_count,vector
3506,0,20,9,0,5.75,134,2,[0. 0. 0. ... 0. 0. 0.]
4006,1,19,2,0,6.157894736842105,135,8,[0. 0. 0. ... 0. 0. 0.]
2789,0,3,0,1,13.333333333333334,42,5,[0. 0. 0. ... 0. 0. 0.]
7081,1,22,9,1,5.363636363636363,139,7,[0. 0. 0. ... 0. 0. 0.]
7356,1,15,3,1,5.733333333333333,100,8,[0. 0. 0. ... 0. 0. 0.]
703,0,17,3,1,4.588235294117647,96,18,[0. 0. 0. ... 0. 0. 0.]
6630,0,4,2,0,6.75,30,1,[0. 0. 0. ... 0. 0. 0.]
3455,0,17,7,0,4.941176470588236,100,8,[0. 0. 0. ... 0. 0. 0.]
3341,1,18,5,1,6.333333333333333,131,8,[0. 0. 0. ... 0. 0. 0.]
661,0,24,14,1,4.25,125,11,[0. 0. 0. ... 0. 0. 0.]
1378,0,18,6,1,5.277777777777778,112,12,[0. 0. 0. ... 0. 0. 0.]
6283,1,4,2,0,4.25,20,0,[0. 0. 0. ... 0. 0. 0.]
3512,1,16,2,1,7.5,135,9,[0. 0. 0. ... 0. 0. 0.]
7310,1,20,6,0,5.15,122,1,[0. 0. 0. ... 0. 0. 0.]
6599,1,10,2,2,9.6,105,11,[0. 0. 0. ... 0. 0. 0.]
3950,1,16,4,1,7.75,139,10,[0. 0. 0. ... 0. 0. 0.]
3934,1,14,4,1,5.357142857142857,88,6,[0. 0. 0. ... 0. 0. 0.]
3758,0,7,3,0,3.4285714285714284,30,1,[0. 0. 0. ... 0. 0. 0.]
2471,1,17,6,2,6.352941176470588,124,12,[0. 0. 0. ... 0. 0. 0.]
4723,0,15,5,2,6.8,116,16,[0. 0. 0. ... 0. 0. 0.]
1258,1,20,5,1,5.9,137,5,[0. 0. 0. ... 0. 0. 0.]
4359,0,9,2,3,11.11111111111111,108,15,[0. 0. 0. ... 0. 0. 0.]
4624,0,14,2,1,7.214285714285714,115,12,[0. 0. 0. ... 0. 0. 0.]
4613,0,13,1,1,6.615384615384615,98,9,[0. 0. 0. ... 0. 0. 0.]
3169,0,6,0,1,9.0,59,5,[0. 0. 0. ... 0. 0. 0.]
2758,1,17,5,1,7.176470588235294,138,11,[0. 0. 0. ... 0. 0. 0.]
4319,0,18,7,1,5.888888888888889,123,10,[0. 0. 0. ... 0. 0. 0.]
3276,0,13,6,0,4.153846153846154,66,1,[0. 0. 0. ... 0. 0. 0.]
5669,1,14,1,1,5.928571428571429,96,8,[0. 0. 0. ... 0. 0. 0.]
4866,1,6,1,1,7.333333333333333,49,5,[0. 0. 0. ... 0. 0. 0.]
2004,0,25,13,0,4.36,133,2,[0. 0. 0. ... 0. 0. 0.]
2829,1,15,5,1,6.666666666666667,114,9,[0. 0. 0. ... 0. 0. 0.]
4998,0,13,2,1,7.538461538461538,110,12,[0. 0. 0. ... 0. 0. 0.]
2250,1,12,5,2,7.5,101,13,[0. 0. 0. ... 0. 0. 0.]
5248,1,11,3,1,6.818181818181818,85,5,[0. 0. 0. ... 0. 0. 0.]
1306,1,7,1,1,8.142857142857142,64,7,[0. 0. 0. ... 0. 0. 0.]
2226,0,19,5,1,6.2631578947368425,137,10,[0. 0. 0. ... 0. 0. 0.]
7212,1,18,7,0,4.944444444444445,106,9,[0. 0. 0. ... 0. 0. 0.]
5425,0,11,4,1,5.0,65,6,[0. 0. 0. ... 0. 0. 0.]
3580,1,18,5,1,6.5,134,11,[0. 0. 0. ... 0. 0. 0.]
2960,1,25,9,0,4.4,134,6,[0. 0. 0. ... 0. 0. 0.]
1400,1,19,7,0,5.684210526315789,126,0,[0. 0. 0. ... 0. 0. 0.]
5482,0,9,0,1,7.777777777777778,78,7,[0. 0. 0. ... 0. 0. 0.]
4582,0,15,5,0,4.666666666666667,84,6,[0. 0. 0. ... 0. 0. 0.]
6982,0,10,3,0,5.7,67,3,[0. 0. 0. ... 0. 0. 0.]
5858,0,8,3,0,3.625,36,2,[0. 0. 0. ... 0. 0. 0.]
2180,1,13,4,1,6.538461538461538,98,6,[0. 0. 0. ... 0. 0. 0.]
1007,0,25,8,0,4.32,132,4,[0. 0. 0. ... 0. 0. 0.]
3659,1,22,3,0,5.409090909090909,140,5,[0. 0. 0. ... 0. 0. 0.]
4095,1,5,2,0,6.4,36,2,[0. 0. 0. ... 0. 0. 0.]
2096,1,10,5,0,4.0,49,0,[0. 0. 0. ... 0. 0. 0.]
6073,1,18,5,1,6.888888888888889,141,11,[0. 0. 0. ... 0. 0. 0.]
2002,1,14,3,0,4.785714285714286,80,2,[0. 0. 0. ... 0. 0. 0.]
5341,0,16,4,1,8.1875,146,17,[0. 0. 0. ... 0. 0. 0.]
7458,0,9,2,0,4.888888888888889,52,3,[0. 0. 0. ... 0. 0. 0.]
5526,0,17,2,1,7.0,136,9,[0. 0. 0. ... 0. 0. 0.]
6487,0,27,13,0,4.148148148148148,138,4,[0. 0. 0. ... 0. 0. 0.]
5676,0,19,7,0,4.631578947368421,106,5,[0. 0. 0. ... 0. 0. 0.]
4425,1,15,2,1,6.466666666666667,111,9,[0. 0. 0. ... 0. 0. 0.]
3006,1,19,6,0,4.578947368421052,105,3,[0. 0. 0. ... 0. 0. 0.]
983,0,18,0,2,6.777777777777778,139,12,[0. 0. 0. ... 0. 0. 0.]
4616,0,11,2,1,7.181818181818182,89,6,[0. 0. 0. ... 0. 0. 0.]
2404,1,23,7,0,4.652173913043479,129,4,[0. 0. 0. ... 0. 0. 0.]
2187,1,9,2,1,7.555555555555555,76,6,[0. 0. 0. ... 0. 0. 0.]
6816,0,17,3,1,7.0588235294117645,136,11,[0. 0. 0. ... 0. 0. 0.]
570,0,19,3,0,4.631578947368421,106,1,[0. 0. 0. ... 0. 0. 0.]
3005,1,17,6,0,5.176470588235294,104,3,[0. 0. 0. ... 0. 0. 0.]
313,0,16,5,0,3.9375,78,6,[0. 0. 0. ... 0. 0. 0.]
6581,1,13,3,1,6.6923076923076925,99,6,[0. 0. 0. ... 0. 0. 0.]
3966,1,16,1,1,7.8125,140,10,[0. 0. 0. ... 0. 0. 0.]
4940,1,7,1,1,8.571428571428571,66,6,[0. 0. 0. ... 0. 0. 0.]
5225,0,16,7,0,4.0,79,0,[0. 0. 0. ... 0. 0. 0.]
4789,1,24,11,0,4.541666666666667,132,7,[0. 0. 0. ... 0. 0. 0.]
5553,1,11,1,1,7.090909090909091,88,7,[0. 0. 0. ... 0. 0. 0.]
6668,1,9,2,0,5.666666666666667,59,3,[0. 0. 0. ... 0. 0. 0.]
3910,0,19,1,2,6.315789473684211,139,13,[0. 0. 0. ... 0. 0. 0.]
4066,1,15,6,1,5.933333333333334,103,6,[0. 0. 0. ... 0. 0. 0.]
3894,0,19,6,1,6.421052631578948,140,7,[0. 0. 0. ... 0. 0. 0.]
1555,0,22,11,0,5.181818181818182,135,1,[0. 0. 0. ... 0. 0. 0.]
4392,1,16,2,1,6.4375,119,11,[0. 0. 0. ... 0. 0. 0.]
4500,1,8,4,0,7.5,67,7,[0. 0. 0. ... 0. 0. 0.]
6112,0,26,13,0,4.0,130,11,[0. 0. 0. ... 0. 0. 0.]
6564,1,11,3,2,7.545454545454546,93,11,[0. 0. 0. ... 0. 0. 0.]
7499,0,28,14,0,3.892857142857143,136,2,[0. 0. 0. ... 0. 0. 0.]
4579,0,15,4,1,6.2,107,7,[0. 0. 0. ... 0. 0. 0.]
2200,0,13,4,0,5.538461538461538,84,4,[0. 0. 0. ... 0. 0. 0.]
7113,1,9,1,1,7.777777777777778,78,5,[0. 0. 0. ... 0. 0. 0.]
7143,1,17,6,1,5.705882352941177,113,8,[0. 0. 0. ... 0. 0. 0.]
3826,1,11,1,1,6.909090909090909,89,6,[0. 0. 0. ... 0. 0. 0.]
2762,1,19,5,1,6.157894736842105,135,9,[0. 0. 0. ... 0. 0. 0.]
969,0,16,0,2,7.125,129,14,[0. 0. 0. ... 0. 0. 0.]
4730,0,14,5,1,5.285714285714286,87,6,[0. 0. 0. ... 0. 0. 0.]
2587,0,15,5,0,5.266666666666667,94,3,[0. 0. 0. ... 0. 0. 0.]
2202,0,16,8,0,4.9375,94,3,[0. 0. 0. ... 0. 0. 0.]
87,1,24,7,0,4.958333333333333,142,5,[0. 0. 0. ... 0. 0. 0.]
1995,1,7,1,1,8.0,62,5,[0. 0. 0. ... 0. 0. 0.]
1897,0,13,4,0,6.0,90,6,[0. 0. 0. ... 0. 0. 0.]
6131,1,11,1,1,8.0,98,12,[0. 0. 0. ... 0. 0. 0.]
3141,0,17,6,0,5.176470588235294,104,3,[0. 0. 0. ... 0. 0. 0.]
1511,0,19,5,0,6.157894736842105,136,10,[0. 0. 0. ... 0. 0. 0.]
319,0,16,4,0,5.0625,96,10,[0. 0. 0. ... 0. 0. 0.]
2210,0,22,12,1,5.227272727272728,136,9,[0. 0. 0. ... 0. 0. 0.]
6354,0,20,9,0,5.7,133,3,[0. 0. 0. ... 0. 0. 0.]
5931,0,27,10,0,4.0,134,3,[0. 0. 0. ... 0. 0. 0.]
4430,1,11,2,1,6.636363636363637,83,5,[0. 0. 0. ... 0. 0. 0.]
5895,1,14,8,1,5.571428571428571,91,5,[0. 0. 0. ... 0. 0. 0.]
3899,0,19,5,0,6.0,133,5,[0. 0. 0. ... 0. 0. 0.]
4660,0,18,6,1,6.777777777777778,139,7,[0. 0. 0. ... 0. 0. 0.]
6786,0,12,4,0,4.5,65,2,[0. 0. 0. ... 0. 0. 0.]
7515,1,9,1,2,9.333333333333334,92,10,[0. 0. 0. ... 0. 0. 0.]
926,1,18,3,0,6.555555555555555,135,20,[0. 0. 0. ... 0. 0. 0.]
3319,0,4,2,0,5.25,24,1,[0. 0. 0. ... 0. 0. 0.]
1146,1,9,1,1,7.888888888888889,79,5,[0. 0. 0. ... 0. 0. 0.]
3171,1,17,3,2,7.235294117647059,139,15,[0. 0. 0. ... 0. 0. 0.]
2570,0,3,1,0,5.0,17,0,[0. 0. 0. ... 0. 0. 0.]
4775,0,15,6,2,7.733333333333333,130,13,[0. 0. 0. ... 0. 0. 0.]
2932,0,22,6,0,4.2727272727272725,118,12,[0. 0. 0. ... 0. 0. 0.]
3649,0,9,0,1,8.333333333333334,83,5,[0. 0. 0. ... 0. 0. 0.]
298,0,11,5,1,5.454545454545454,70,7,[0. 0. 0. ... 0. 0. 0.]
1356,1,10,3,0,7.3,82,5,[0. 0. 0. ... 0. 0. 0.]
2020,0,9,2,0,5.555555555555555,58,2,[0. 0. 0. ... 0. 0. 0.]
6451,1,8,0,1,7.5,67,5,[0. 0. 0. ... 0. 0. 0.]
6443,1,22,12,0,4.863636363636363,128,3,[0. 0. 0. ... 0. 0. 0.]
6390,1,14,2,1,6.214285714285714,100,5,[0. 0. 0. ... 0. 0. 0.]
6080,1,11,1,0,6.0,76,1,[0. 0. 0. ... 0. 0. 0.]
7401,0,19,5,0,6.052631578947368,134,3,[0. 0. 0. ... 0. 0. 0.]
906,0,10,3,0,4.6,55,5,[0. 0. 0. ... 0. 0. 0.]
4531,1,14,2,1,7.357142857142857,116,7,[0. 0. 0. ... 0. 0. 0.]
3526,1,14,3,1,8.714285714285714,135,6,[0. 0. 0. ... 0. 0. 0.]
6788,0,24,12,0,3.458333333333333,106,5,[0. 0. 0. ... 0. 0. 0.]
4829,1,20,5,1,5.75,135,15,[0. 0. 0. ... 0. 0. 0.]
5007,0,17,2,1,6.823529411764706,132,8,[0. 0. 0. ... 0. 0. 0.]
6826,0,24,11,0,4.458333333333333,130,1,[0. 0. 0. ... 0. 0. 0.]
1898,0,8,2,0,5.875,54,3,[0. 0. 0. ... 0. 0. 0.]
78,1,16,2,0,4.9375,95,3,[0. 0. 0. ... 0. 0. 0.]
2949,0,23,12,1,5.043478260869565,138,9,[0. 0. 0. ... 0. 0. 0.]
2745,1,10,5,0,5.8,67,8,[0. 0. 0. ... 0. 0. 0.]
5823,1,13,4,1,6.384615384615385,95,10,[0. 0. 0. ... 0. 0. 0.]
6540,1,23,10,0,4.782608695652174,132,9,[0. 0. 0. ... 0. 0. 0.]
4442,1,20,7,0,5.9,137,8,[0. 0. 0. ... 0. 0. 0.]
3951,1,15,4,1,7.8,131,10,[0. 0. 0. ... 0. 0. 0.]
3350,1,11,2,1,7.0,87,6,[0. 0. 0. ... 0. 0. 0.]
2388,0,8,1,1,6.875,62,5,[0. 0. 0. ... 0. 0. 0.]
3139,0,17,6,0,4.352941176470588,90,2,[0. 0. 0. ... 0. 0. 0.]
6207,0,7,4,0,3.857142857142857,33,0,[0. 0. 0. ... 0. 0. 0.]
2971,0,12,7,0,4.5,65,3,[0. 0. 0. ... 0. 0. 0.]
4116,1,10,2,1,6.5,74,6,[0. 0. 0. ... 0. 0. 0.]
4784,0,24,11,0,4.625,134,7,[0. 0. 0. ... 0. 0. 0.]
787,0,11,1,1,6.727272727272728,84,6,[0. 0. 0. ... 0. 0. 0.]
947,0,11,4,0,5.090909090909091,66,0,[0. 0. 0. ... 0. 0. 0.]
5876,1,14,8,1,5.571428571428571,91,5,[0. 0. 0. ... 0. 0. 0.]
832,0,5,1,0,7.4,41,4,[0. 0. 0. ... 0. 0. 0.]
3175,0,17,6,1,6.470588235294118,127,9,[0. 0. 0. ... 0. 0. 0.]
6237,0,13,6,0,5.230769230769231,80,4,[0. 0. 0. ... 0. 0. 0.]
5265,1,18,4,1,6.777777777777778,139,15,[0. 0. 0. ... 0. 0. 0.]
821,1,16,7,0,5.125,97,3,[0. 0. 0. ... 0. 0. 0.]
7023,1,15,2,1,8.133333333333333,136,10,[0. 0. 0. ... 0. 0. 0.]
3624,1,24,11,1,4.416666666666667,129,9,[0. 0. 0. ... 0. 0. 0.]
2271,0,15,2,1,8.133333333333333,136,9,[0. 0. 0. ... 0. 0. 0.]
5602,0,19,6,0,4.789473684210527,109,8,[0. 0. 0. ... 0. 0. 0.]
2366,0,26,9,0,4.423076923076923,140,5,[0. 0. 0. ... 0. 0. 0.]
1801,1,7,1,1,7.857142857142857,61,7,[0. 0. 0. ... 0. 0. 0.]
2420,1,19,8,0,4.684210526315789,107,4,[0. 0. 0. ... 0. 0. 0.]
2905,1,10,6,0,3.6,45,1,[0. 0. 0. ... 0. 0. 0.]
4959,0,26,14,0,4.115384615384615,133,7,[0. 0. 0. ... 0. 0. 0.]
83,1,14,7,2,8.5,132,15,[0. 0. 0. ... 0. 0. 0.]
6160,1,18,10,0,3.7777777777777777,85,4,[0. 0. 0. ... 0. 0. 0.]
6935,0,13,5,0,4.461538461538462,70,4,[0. 0. 0. ... 0. 0. 0.]
959,0,11,0,2,8.818181818181818,108,10,[0. 0. 0. ... 0. 0. 0.]
216,0,14,5,0,4.928571428571429,82,6,[0. 0. 0. ... 0. 0. 0.]
3884,1,24,7,0,4.458333333333333,130,2,[0. 0. 0. ... 0. 0. 0.]
6086,1,11,4,1,6.454545454545454,81,5,[0. 0. 0. ... 0. 0. 0.]
2835,1,11,0,2,9.636363636363637,116,11,[0. 0. 0. ... 0. 0. 0.]
1381,1,24,9,0,4.791666666666667,138,1,[0. 0. 0. ... 0. 0. 0.]
5702,0,19,6,1,5.578947368421052,124,8,[0. 0. 0. ... 0. 0. 0.]
3356,1,21,11,0,4.428571428571429,114,2,[0. 0. 0. ... 0. 0. 0.]
3187,1,21,6,0,5.523809523809524,136,3,[0. 0. 0. ... 0. 0. 0.]
1704,1,16,5,0,4.8125,92,4,[0. 0. 0. ... 0. 0. 0.]
103,0,20,9,0,4.5,110,3,[0. 0. 0. ... 0. 0. 0.]
1951,1,21,10,0,4.857142857142857,122,3,[0. 0. 0. ... 0. 0. 0.]
4920,0,15,3,1,7.466666666666667,126,13,[0. 0. 0. ... 0. 0. 0.]
186,0,13,1,1,7.0,103,6,[0. 0. 0. ... 0. 0. 0.]
6813,0,6,1,0,5.666666666666667,39,4,[0. 0. 0. ... 0. 0. 0.]
6966,1,20,5,1,5.95,138,10,[0. 0. 0. ... 0. 0. 0.]
5343,0,15,4,1,7.8,133,13,[0. 0. 0. ... 0. 0. 0.]
6450,1,21,6,1,5.761904761904762,141,8,[0. 0. 0. ... 0. 0. 0.]
7025,1,22,4,0,5.363636363636363,139,4,[0. 0. 0. ... 0. 0. 0.]
1165,1,11,2,1,6.2727272727272725,79,5,[0. 0. 0. ... 0. 0. 0.]
2869,1,16,3,2,7.5,135,19,[0. 0. 0. ... 0. 0. 0.]
5936,0,10,3,1,7.6,86,6,[0. 0. 0. ... 0. 0. 0.]
4779,0,24,11,0,4.708333333333333,136,6,[0. 0. 0. ... 0. 0. 0.]
5354,1,10,2,1,7.8,87,7,[0. 0. 0. ... 0. 0. 0.]
188,0,21,11,0,4.809523809523809,121,2,[0. 0. 0. ... 0. 0. 0.]
6070,0,15,10,0,3.533333333333333,67,1,[0. 0. 0. ... 0. 0. 0.]
1620,1,12,5,0,4.833333333333333,69,2,[0. 0. 0. ... 0. 0. 0.]
212,0,13,6,0,7.538461538461538,110,4,[0. 0. 0. ... 0. 0. 0.]
3591,1,20,8,0,5.85,136,9,[0. 0. 0. ... 0. 0. 0.]
4917,1,11,3,1,7.0,87,8,[0. 0. 0. ... 0. 0. 0.]
4665,1,8,3,0,7.0,63,4,[0. 0. 0. ... 0. 0. 0.]
5333,0,11,2,1,6.909090909090909,86,7,[0. 0. 0. ... 0. 0. 0.]
2774,1,17,4,1,7.294117647058823,140,7,[0. 0. 0. ... 0. 0. 0.]
2922,1,10,2,1,7.2,81,5,[0. 0. 0. ... 0. 0. 0.]
3228,1,19,5,1,6.473684210526316,141,7,[0. 0. 0. ... 0. 0. 0.]
5825,1,12,4,1,6.75,92,9,[0. 0. 0. ... 0. 0. 0.]
6768,1,18,1,1,6.888888888888889,141,10,[0. 0. 0. ... 0. 0. 0.]
3347,1,10,1,1,7.6,85,6,[0. 0. 0. ... 0. 0. 0.]
4164,0,16,6,0,4.5,88,2,[0. 0. 0. ... 0. 0. 0.]
5670,0,12,1,2,8.5,113,15,[0. 0. 0. ... 0. 0. 0.]
4061,0,11,4,0,3.8181818181818175,53,4,[0. 0. 0. ... 0. 0. 0.]
4760,1,8,1,1,8.375,74,5,[0. 0. 0. ... 0. 0. 0.]
5015,0,6,0,0,6.166666666666667,42,6,[0. 0. 0. ... 0. 0. 0.]
4911,1,17,6,1,5.882352941176471,116,7,[0. 0. 0. ... 0. 0. 0.]
4324,1,23,10,0,5.086956521739131,139,8,[0. 0. 0. ... 0. 0. 0.]
2186,1,17,3,1,5.882352941176471,116,10,[0. 0. 0. ... 0. 0. 0.]
3882,0,8,3,0,5.0,47,2,[0.         0.         0.         ... 0.57141923 0.         0.        ]
2358,0,8,1,0,7.5,68,3,[0. 0. 0. ... 0. 0. 0.]
1264,1,14,3,1,6.857142857142857,109,7,[0. 0. 0. ... 0. 0. 0.]
951,0,20,9,0,5.85,136,5,[0. 0. 0. ... 0. 0. 0.]
759,0,9,3,1,5.111111111111111,54,7,[0. 0. 0. ... 0. 0. 0.]
7213,1,27,13,0,4.222222222222222,140,1,[0. 0. 0. ... 0. 0. 0.]
1252,1,14,3,2,8.142857142857142,127,14,[0. 0. 0. ... 0. 0. 0.]
1679,0,17,4,2,6.588235294117647,128,11,[0. 0. 0. ... 0. 0. 0.]
6363,1,16,2,1,7.8125,140,11,[0. 0. 0. ... 0. 0. 0.]
93,1,9,2,1,7.888888888888889,79,6,[0. 0. 0. ... 0. 0. 0.]
3205,1,21,7,0,5.333333333333333,132,4,[0. 0. 0. ... 0. 0. 0.]
7176,1,9,3,0,4.333333333333333,47,3,[0. 0. 0. ... 0. 0. 0.]
2283,0,9,3,0,5.666666666666667,59,5,[0. 0. 0. ... 0. 0. 0.]
420,0,11,3,1,8.0,98,7,[0. 0. 0. ... 0. 0. 0.]
6030,1,14,0,0,6.285714285714286,101,6,[0. 0. 0. ... 0. 0. 0.]
5650,0,7,3,1,8.571428571428571,66,9,[0. 0. 0. ... 0. 0. 0.]
4089,0,5,2,0,5.0,29,2,[0. 0. 0. ... 0. 0. 0.]
5841,0,8,2,0,5.0,47,2,[0. 0. 0. ... 0. 0. 0.]
1276,0,19,6,1,5.0,113,10,[0. 0. 0. ... 0. 0. 0.]
1630,0,21,7,0,5.476190476190476,135,8,[0. 0. 0. ... 0. 0. 0.]
1537,0,18,3,1,6.722222222222222,138,11,[0. 0. 0. ... 0. 0. 0.]
6585,1,22,8,0,5.318181818181818,138,4,[0. 0. 0. ... 0. 0. 0.]
207,1,11,1,2,9.090909090909092,110,10,[0. 0. 0. ... 0. 0. 0.]
483,1,18,3,1,6.611111111111111,136,9,[0. 0. 0. ... 0. 0. 0.]
5518,0,16,2,1,6.8125,124,7,[0. 0. 0. ... 0. 0. 0.]
5370,1,22,12,0,4.227272727272728,114,4,[0. 0. 0. ... 0. 0. 0.]
4263,1,13,3,1,6.846153846153846,101,8,[0. 0. 0. ... 0. 0. 0.]
5714,1,18,6,1,6.611111111111111,137,10,[0. 0. 0. ... 0. 0. 0.]
6889,0,4,1,0,5.5,25,3,[0. 0. 0. ... 0. 0. 0.]
5568,1,22,3,0,5.227272727272728,136,8,[0. 0. 0. ... 0. 0. 0.]
6647,1,21,4,0,5.714285714285714,140,3,[0. 0. 0. ... 0. 0. 0.]
1962,1,15,5,1,6.133333333333334,106,7,[0. 0. 0. ... 0. 0. 0.]
6246,1,22,8,0,5.136363636363637,134,4,[0. 0. 0. ... 0. 0. 0.]
2628,0,17,8,0,5.352941176470588,108,2,[0. 0. 0. ... 0. 0. 0.]
6384,1,14,2,1,6.214285714285714,100,5,[0. 0. 0. ... 0. 0. 0.]
6554,0,10,3,1,6.2,71,7,[0. 0. 0. ... 0. 0. 0.]
6189,0,15,6,0,4.266666666666667,79,14,[0. 0. 0. ... 0. 0. 0.]
1326,0,16,7,0,4.9375,94,1,[0. 0. 0. ... 0. 0. 0.]
5324,1,12,2,1,6.416666666666667,88,8,[0. 0. 0. ... 0. 0. 0.]
2190,1,15,3,2,8.133333333333333,136,16,[0. 0. 0. ... 0. 0. 0.]
151,1,18,2,1,6.611111111111111,136,10,[0. 0. 0. ... 0. 0. 0.]
2847,1,13,4,1,7.538461538461538,113,9,[0. 0. 0. ... 0. 0. 0.]
1279,1,10,1,1,6.2,71,5,[0. 0. 0. ... 0. 0. 0.]
7194,0,9,3,0,5.111111111111111,54,6,[0. 0. 0. ... 0. 0. 0.]
4357,1,9,2,3,11.11111111111111,108,15,[0. 0. 0. ... 0. 0. 0.]
3751,0,4,2,1,8.0,36,7,[0. 0. 0. ... 0. 0. 0.]
2318,1,19,4,0,6.368421052631579,139,6,[0. 0. 0. ... 0. 0. 0.]
3156,1,22,8,0,5.090909090909091,133,2,[0. 0. 0. ... 0. 0. 0.]
3999,1,15,3,1,6.866666666666666,117,6,[0. 0. 0. ... 0. 0. 0.]
4370,0,9,2,3,11.11111111111111,108,15,[0. 0. 0. ... 0. 0. 0.]
4454,1,19,6,1,5.631578947368421,126,9,[0. 0. 0. ... 0. 0. 0.]
4274,1,18,5,1,6.611111111111111,136,10,[0. 0. 0. ... 0. 0. 0.]
2303,0,11,3,1,7.454545454545454,92,8,[0. 0. 0. ... 0. 0. 0.]
3357,1,17,2,1,7.117647058823529,137,10,[0. 0. 0. ... 0. 0. 0.]
6226,0,24,9,0,4.708333333333333,136,3,[0. 0. 0. ... 0. 0. 0.]
2301,0,23,5,0,5.478260869565218,148,5,[0. 0. 0. ... 0. 0. 0.]
4749,1,14,2,1,6.428571428571429,103,8,[0. 0. 0. ... 0. 0. 0.]
2380,0,26,9,0,4.5,142,5,[0. 0. 0. ... 0. 0. 0.]
3781,1,21,6,1,5.428571428571429,134,8,[0. 0. 0. ... 0. 0. 0.]
3343,0,14,1,1,6.928571428571429,112,5,[0. 0. 0. ... 0. 0. 0.]
2304,0,5,1,0,5.8,33,6,[0. 0. 0. ... 0. 0. 0.]
1888,0,20,8,0,5.3,125,5,[0. 0. 0. ... 0. 0. 0.]
3158,1,8,4,0,5.625,52,3,[0. 0. 0. ... 0. 0. 0.]
3147,0,17,0,2,7.117647058823529,138,12,[0. 0. 0. ... 0. 0. 0.]
3004,1,17,7,0,4.823529411764706,98,4,[0. 0. 0. ... 0. 0. 0.]
1740,1,15,6,0,4.6,83,1,[0. 0. 0. ... 0. 0. 0.]
7429,1,17,2,1,7.0588235294117645,136,15,[0. 0. 0. ... 0. 0. 0.]
781,0,23,12,0,4.956521739130435,136,2,[0. 0. 0. ... 0. 0. 0.]
2601,1,16,2,2,7.9375,142,16,[0. 0. 0. ... 0. 0. 0.]
6656,1,15,2,1,7.933333333333334,133,10,[0. 0. 0. ... 0. 0. 0.]
6224,0,3,0,0,4.333333333333333,15,0,[0. 0. 0. ... 0. 0. 0.]
702,0,24,7,0,4.833333333333333,139,6,[0. 0. 0. ... 0. 0. 0.]
1395,1,10,2,1,7.4,83,7,[0. 0. 0. ... 0. 0. 0.]
3956,1,15,2,1,6.2,107,8,[0. 0. 0. ... 0. 0. 0.]
4059,1,21,8,0,5.190476190476191,129,3,[0. 0. 0. ... 0. 0. 0.]
583,0,16,3,1,7.75,139,14,[0. 0. 0. ... 0. 0. 0.]
7246,0,19,3,1,5.842105263157895,129,11,[0. 0. 0. ... 0. 0. 0.]
1164,1,19,4,1,6.315789473684211,138,10,[0. 0. 0. ... 0. 0. 0.]
3690,0,21,3,1,5.238095238095238,130,16,[0.         0.         0.         ... 0.         0.35843626 0.        ]
7270,1,17,7,1,5.0,101,7,[0. 0. 0. ... 0. 0. 0.]
1524,0,20,6,0,4.75,114,1,[0. 0. 0. ... 0. 0. 0.]
5918,1,23,9,1,5.0,139,7,[0. 0. 0. ... 0. 0. 0.]
897,0,18,11,0,4.333333333333333,95,4,[0. 0. 0. ... 0. 0. 0.]
4640,0,17,5,0,5.0,101,9,[0. 0. 0. ... 0. 0. 0.]
5020,1,9,2,0,6.0,62,6,[0. 0. 0. ... 0. 0. 0.]
5903,1,14,8,1,5.571428571428571,91,5,[0. 0. 0. ... 0. 0. 0.]
7200,1,9,3,0,5.777777777777778,60,4,[0. 0. 0. ... 0. 0. 0.]
7192,1,11,1,1,7.363636363636363,91,8,[0. 0. 0. ... 0. 0. 0.]
4472,1,15,6,0,5.2,92,8,[0. 0. 0. ... 0. 0. 0.]
2057,1,28,12,0,3.928571428571429,137,3,[0. 0. 0. ... 0. 0. 0.]
6963,1,22,10,0,4.454545454545454,119,2,[0. 0. 0. ... 0. 0. 0.]
1978,0,15,6,2,7.2,123,12,[0. 0. 0. ... 0. 0. 0.]
1124,1,24,8,1,4.875,140,8,[0. 0. 0. ... 0. 0. 0.]
5305,1,18,7,1,6.611111111111111,136,10,[0. 0. 0. ... 0. 0. 0.]
2051,1,14,2,1,7.5,118,9,[0. 0. 0. ... 0. 0. 0.]
6455,1,9,1,1,8.11111111111111,81,7,[0. 0. 0. ... 0. 0. 0.]
469,0,7,2,0,5.571428571428571,45,1,[0. 0. 0. ... 0. 0. 0.]
4872,0,22,11,0,3.954545454545455,108,2,[0. 0. 0. ... 0. 0. 0.]
4599,1,12,4,0,6.166666666666667,85,3,[0. 0. 0. ... 0. 0. 0.]
65,1,8,1,1,8.625,76,6,[0. 0. 0. ... 0. 0. 0.]
4004,0,17,7,0,4.705882352941177,96,1,[0. 0. 0. ... 0. 0. 0.]
5325,0,24,11,0,4.708333333333333,136,7,[0. 0. 0. ... 0. 0. 0.]
417,1,11,2,1,6.818181818181818,85,5,[0. 0. 0. ... 0. 0. 0.]
1631,0,18,1,0,6.722222222222222,138,7,[0. 0. 0. ... 0. 0. 0.]
4615,0,18,3,1,6.444444444444445,133,8,[0. 0. 0. ... 0. 0. 0.]
2417,1,24,4,0,4.958333333333333,142,12,[0. 0. 0. ... 0. 0. 0.]
